Zone,Nom,Catégorie,Type,Latitude,Longitude
El Menzel,Pharmacie Al Maarid صيدلية المعرض,Parapharmacie,Formel,34.2120442,-4.0030838
El Menzel,Pharmacie Essaada صيدلية السعادة,Parapharmacie,Formel,34.2139227,-4.0008089
El Menzel,Pharmacie de l'Hopital صيدلية المستشفى,Parapharmacie,Formel,34.2146306,-4.0045113
El Menzel,Pharmacie Victoria صيدلية فيكتوريا,Parapharmacie,Formel,34.2135245,-4.0106228
El Menzel,Pharmacie Rachad صيدلية الرشاد,Parapharmacie,Formel,34.2104477,-3.9974648
El Menzel,Pharmacie Taza El Jadida صيدلية تازة الجديدة,Parapharmacie,Formel,34.2174266,-4.00959
El Menzel,Pharmacie Ourida صيدلية وريدة,Parapharmacie,Formel,34.2187315,-4.0053679
El Menzel,Pharmacie Lbaladiya صيدلية البلدية,Parapharmacie,Formel,34.2173669,-4.0085466
El Menzel,Pharmacie Ennasr صيدلية النصر,Parapharmacie,Formel,34.2207059,-4.0063538
El Menzel,Pharmacie Al Gaada صيدلية الكعدة,Parapharmacie,Formel,34.2209393,-4.0000301
El Menzel,Pharmacie Bit Ghoulem صيدلية بيت غلام,Parapharmacie,Formel,34.2245552,-4.0019967
El Menzel,Pharmacie Al Amal صيدلية الأمل,Parapharmacie,Formel,34.2214899,-4.0033283
El Menzel,Pharmacie Hind صيدلية هند,Parapharmacie,Formel,34.227648,-4.0006146
El Menzel,Pharmacie Ibn Haitem صيدلية ابن الهيثم,Parapharmacie,Formel,34.2280462,-4.0054406
El Menzel,Pharmacie Al Wahda صيدلية الوحدة,Parapharmacie,Formel,34.225579,-4.0109951
El Menzel,Pharmacie Reida صيدلية رضا,Parapharmacie,Formel,34.2284635,-4.0106574
El Menzel,Pharmacie Bin Jradi صيدلية بين جرادي,Parapharmacie,Formel,34.2284445,-4.0083011
El Menzel,Pharmacie Centrale الصيدلية المركزية,Parapharmacie,Formel,34.2222102,-4.0081508
El Menzel,Pharmacie Ibn Baja صيدلية ابن باجا,Parapharmacie,Formel,34.2239837,-4.0089727
El Menzel,Pharmacie Aqartit صيدلية أقرطيط,Parapharmacie,Formel,34.2309035,-3.994893
El Menzel,Pharmacie Douar Ayad صيدلية دوار عياد,Parapharmacie,Formel,34.2274335,-4.0230165
El Menzel,Pharmacie Nahda صيدلية النهضة,Parapharmacie,Formel,34.2295592,-4.0219404
El Menzel,Pharmacie Palestine صيدلية فلسطين,Parapharmacie,Formel,34.2288107,-4.0260673
El Menzel,Pharmacie Mohamed Yassine صيدلية محمد ياسين,Parapharmacie,Formel,34.2290842,-4.0365857
El Menzel,Pharmacie Al Bahra صيدلية البحرة,Parapharmacie,Formel,34.2325617,-4.0287097
El Menzel,Pharmacie Merras صيدلية مراس,Parapharmacie,Formel,34.2334927,-4.0220492
El Menzel,Pharmacie Achchaq صيدلية عشاق,Parapharmacie,Formel,34.2325992,-4.0171631
El Menzel,Pharmacie El Massaudia صيدلية المسعودية,Parapharmacie,Formel,34.2317064,-4.0175068
El Menzel,Pharmacie Al Mourabitine صيدلية المرابطين,Parapharmacie,Formel,34.2297256,-4.016927
El Menzel,Pharmacie des Allaouites صيدلية العلويين,Parapharmacie,Formel,34.2289757,-4.014262
El Menzel,Pharmacie Al Masjid صيدلية المسجد,Parapharmacie,Formel,34.2316814,-4.0130191
El Menzel,Pharmacie Pasteur صيدلية باستور,Parapharmacie,Formel,34.2311679,-3.999959
El Menzel,Pharmacie Al Massira صيدلية المسيرة,Parapharmacie,Formel,34.2350843,-3.9933129
El Menzel,Pharmacie Al Irfane صيدلية العرفان,Parapharmacie,Formel,34.2272323,-3.9934905
El Menzel,Pharmacie Omar Al Khayam صيدلية عمر الخيام,Parapharmacie,Formel,34.2281942,-3.9897594
El Menzel,Pharmacie Al Qods صيدلية القدس,Parapharmacie,Formel,34.2355647,-3.9840629
El Menzel,Pharmacie Bani Marine صيدلية بني مرين,Parapharmacie,Formel,34.2331708,-3.9841095
El Menzel,Pharmacie La Santé صيدلية الصحة,Parapharmacie,Formel,34.2294263,-3.9810498
El Menzel,La Grande Pharmacie الصيدلية الكبرى,Parapharmacie,Formel,34.2275428,-3.9859959
El Menzel,Pharmacie Chifae صيدلية الشفاء,Parapharmacie,Formel,34.2261139,-4.0056661
El Menzel,Pharmacie Ibn Rochd صيدلية ابن رشد,Parapharmacie,Formel,34.2238221,-4.0071766
El Menzel,Pharmacie Ibn Sina صيدلية ابن سينا,Parapharmacie,Formel,34.2105305,-3.9980347
El Menzel,Pharmacie Ibn Zohr صيدلية ابن زهر,Parapharmacie,Formel,34.2318135,-3.9806139
El Menzel,مقهى المكتب,Café,Formel,34.230287,-4.008805
El Menzel,مقهى الصخرة,Café,Formel,34.2307921,-4.00793
El Menzel,صيدلية المحطة,Parapharmacie,Formel,34.2306966,-4.0078732
El Menzel,Parc bella,Café,Formel,34.2317469,-4.0335879
El Menzel,Restaurant sans nom,Restaurant,Formel,34.2314612,-4.0088288
El Menzel,Le palais des goûts,Restaurant,Formel,34.2244861,-4.0069623
El Menzel,Restaurant sans nom,Restaurant,Formel,34.213655,-4.0185821
El Menzel,Épicerie sans nom,Épicerie,Informel,34.2092261,-4.014534
El Menzel,Marjane,Supermarché,Formel,34.231809,-4.0088054
El Menzel,Souq,Épicerie,Informel,34.2316733,-3.9971216
El Menzel,Atacadão,Supermarché,Formel,34.2259246,-3.9896044
El Menzel,Épicerie sans nom,Épicerie,Informel,34.2419048,-3.9838361
El Menzel,Épicerie sans nom,Épicerie,Informel,34.2218162,-4.0063278
Fès,Chez Rachid,Restaurant,Formel,34.0617191,-4.9835992
Fès,Café sans nom,Café,Formel,34.0604663,-4.9725795
Fès,Kessaria,Épicerie,Informel,34.0650207,-4.9743144
Fès,Café Ahl Fès,Café,Formel,34.0574046,-5.0312894
Fès,Scorpion du desert,Café,Formel,34.0622496,-4.9821416
Fès,Café El Waha,Café,Formel,34.0439607,-5.0039229
Fès,Supermarché Ait El Kadi Said,Supermarché,Formel,34.0449051,-5.0046161
Fès,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,34.0455008,-5.0036719
Fès,McDonald's ماكدونالدز,Restaurant,Formel,34.0443717,-4.9960062
Fès,La Renaissance,Café,Formel,34.0380331,-4.9979805
Fès,Pharmacie Centrale الصيدلية المركزية,Parapharmacie,Formel,34.036761,-4.9978456
Fès,Kirawane,Café,Formel,34.0440652,-5.0004026
Fès,Épicerie sans nom,Épicerie,Informel,34.0292175,-4.9951313
Fès,Carrefour Market Label'Vie,Supermarché,Formel,34.0221396,-4.9976204
Fès,Souk Ain hijaj,Épicerie,Informel,34.0256154,-4.9725203
Fès,Cafe Victorine,Café,Formel,34.0351562,-4.9989564
Fès,Café Clock,Restaurant,Formel,34.0625611,-4.9832263
Fès,L'Italien,Restaurant,Formel,34.0370687,-5.0139956
Fès,Mezzanine,Restaurant,Formel,34.0597569,-4.9884032
Fès,Qaat Smen قاعة السمن,Épicerie,Informel,34.0648647,-4.9806243
Fès,Souk el Henna,Épicerie,Informel,34.0654854,-4.9750793
Fès,Palais de Fès,Restaurant,Formel,34.059973,-4.9719488
Fès,Restaurant vesuvio,Restaurant,Formel,34.0402405,-5.0077057
Fès,Don Vitto,Restaurant,Formel,34.0413429,-5.0072336
Fès,Tannerie Ain Azliten,Épicerie,Informel,34.0656009,-4.9804437
Fès,Restaurant sans nom,Restaurant,Formel,34.0666182,-4.9733978
Fès,Café sans nom,Café,Formel,34.0473145,-5.0055963
Fès,Pharmacie Filali صيدلية فيلالي,Parapharmacie,Formel,34.0400364,-5.0057261
Fès,Carrefour كارفور,Supermarché,Formel,34.0471687,-4.9861108
Fès,Burger King,Restaurant,Formel,34.04576,-4.9945966
Fès,Cafe Jazirat Laila,Café,Formel,34.0158041,-4.9701262
Fès,Pizza Hut,Restaurant,Formel,34.0450785,-4.9951537
Fès,La Maison Bleue,Restaurant,Formel,34.060642,-4.9818415
Fès,Restaurant Nejjarine,Restaurant,Formel,34.0649167,-4.9760475
Fès,Café Memory,Café,Formel,34.0090671,-4.9791671
Fès,Pharmacie Rcif صيدلية الرصيف,Parapharmacie,Formel,34.0607842,-4.9730652
Fès,Restaurant Sekaya,Restaurant,Formel,34.0643266,-4.9769673
Fès,Café Salah,Café,Formel,34.017961,-5.0531319
Fès,Dar Tajine,Restaurant,Formel,34.0637333,-4.9759902
Fès,مقشدة حي للا سكينة,Restaurant,Formel,34.0189745,-5.025826
Fès,Dias,Café,Formel,34.0187561,-5.0262161
Fès,Boulangerie sans nom,Boulangerie,Formel,34.0627067,-4.9788471
Fès,مفسدة للا سكينة,Restaurant,Formel,34.0189381,-5.0258872
Fès,Zohra,Restaurant,Formel,34.0667605,-4.9730227
Fès,Riad Andalib,Restaurant,Formel,34.0605412,-4.972282
Fès,Laiterie Ben hayoun,Café,Formel,34.0108497,-4.9769303
Fès,Café la Première Tasse,Café,Formel,34.0187237,-5.0494001
Fès,Chez Thami Restaurant,Restaurant,Formel,34.0616477,-4.9835522
Fès,Chez Yazid,Café,Formel,34.0085165,-5.0278912
Fès,Café arrahma مقهى الرحمة,Café,Formel,34.0100338,-5.028054
Fès,Café Diamant de Amazon مقهى جوهرة الامازون,Café,Formel,34.0082076,-5.0284889
Fès,Café paris مقهى باريس,Café,Formel,34.0080211,-5.0289725
Fès,Café my way مقهى ماي واي,Café,Formel,34.0078061,-5.0292899
Fès,Paul,Café,Formel,34.0312118,-5.0087176
Fès,Pizzeria doigts d or بيزيريا الأصابع الدهبية,Restaurant,Formel,34.0062199,-4.9877735
Fès,Kim Taki كيم طاكي,Restaurant,Formel,34.0184159,-4.9856684
Fès,Café Vertona,Café,Formel,34.0112049,-5.0228099
Fès,Riad Les Oudayas,Restaurant,Formel,34.059842,-4.9781765
Fès,Thami's restaurant,Restaurant,Formel,34.0618008,-4.9832742
Fès,Café Megador مقهى ميغاضور,Café,Formel,34.0069009,-5.0097547
Fès,Marché de légumes سوق خضراوات,Épicerie,Informel,34.0059674,-5.0085249
Fès,Restaurant Nagham cafe مقهى نغم,Restaurant,Formel,34.0613271,-4.9837951
Fès,مقهى رامي امي,Café,Formel,34.0048669,-5.0451777
Fès,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,34.0081716,-5.0302963
Fès,Pharmacie Irchad صيدلية إرشاد,Parapharmacie,Formel,34.0091704,-5.0299565
Fès,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,34.0091735,-5.0300185
Fès,Cafe barbados,Café,Formel,34.0079089,-4.9687312
Fès,Café Challenger,Café,Formel,34.0079646,-4.9782702
Fès,snack zamzam سناك زمزم,Café,Formel,34.0095845,-5.0256847
Fès,Café sans nom,Café,Formel,34.0478827,-4.9961116
Fès,Restaurant nagham cafe مقهى و مطعم نغم,Restaurant,Formel,34.0613834,-4.9838617
Fès,Great Wall of China Restaurant,Restaurant,Formel,34.0411223,-5.0017159
Fès,Blanco بلانكو,Café,Formel,34.0017439,-5.0106601
Fès,Pharmacie Basmati صيدلية بسمتي,Parapharmacie,Formel,34.0165709,-5.0335195
Fès,Zagora,Restaurant,Formel,34.0347608,-4.9969181
Fès,Pharmacie Lablida صيدلية البليدة,Parapharmacie,Formel,34.0665469,-4.9713274
Fès,Restaurant ahl Fès مطعم أهل فاس,Restaurant,Formel,34.0613559,-5.0089846
Fès,Café dima zen مقهى ديما زين,Café,Formel,34.0151976,-5.0207031
Fès,Pharmacie la Tulipe صيدلية لاتوليب,Parapharmacie,Formel,34.0155439,-5.0204776
Fès,Cafe 5/5,Café,Formel,34.045231,-4.9977661
Fès,Sabah,Café,Formel,34.0465571,-4.9975204
Fès,Alimentation général,Supérette / Mini-market,Formel,34.0443255,-4.9976618
Fès,Cafe mouritanie مقهى موريطانيا,Café,Formel,34.0436457,-4.9982275
Fès,Kiosque,Kiosque,Informel,34.0397409,-5.0012561
Fès,Pharmacie de la Liberté صيدلية الحرية,Parapharmacie,Formel,34.0452085,-4.9969331
Fès,Café florance,Café,Formel,34.0426163,-4.9990291
Fès,Cafe lafiat,Café,Formel,34.0443527,-4.9976522
Fès,Café Monte Carlo,Café,Formel,34.0433216,-4.9984497
Fès,Café Leonardos,Café,Formel,34.0449192,-4.9980087
Fès,Café Brasilia مقهى برازيليا Café Brasilia,Café,Formel,34.0446464,-4.9974143
Fès,Cass-croute,Restaurant,Formel,34.0450971,-4.997662
Fès,Casse-croute,Restaurant,Formel,34.0397039,-5.0015857
Fès,Cafe zagzouti مقهى الزكزوتي,Café,Formel,34.0440292,-4.9979382
Fès,Patisserie Boulangerie rosana,Boulangerie,Formel,34.0419845,-4.9994981
Fès,Café Riad,Café,Formel,34.0392789,-5.0016567
Fès,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,34.0449253,-4.9981406
Fès,Café Belle Amore,Café,Formel,34.0387934,-5.002073
Fès,Pharmacie les Palmiers صيدلية النخيل,Parapharmacie,Formel,34.0394593,-5.0015078
Fès,Café Baghdad,Café,Formel,34.039351,-5.0016
Fès,Pharmacie de France صيدلية فرنسا,Parapharmacie,Formel,34.0429619,-4.9987649
Fès,Cafe Ampire,Café,Formel,34.0443037,-4.9976921
Fès,Café Regency,Café,Formel,34.0390636,-5.0018347
Fès,Café les palmier,Café,Formel,34.0395472,-5.0014278
Fès,Pharmacie l'Amitié صيدلية الصداقة,Parapharmacie,Formel,34.014454,-5.0096513
Fès,Pharmacie Bouslikhane صيدلية بوسليخن,Parapharmacie,Formel,34.0094085,-5.0261096
Fès,Pharmacie Acima صيدلية أسيما,Parapharmacie,Formel,34.0296079,-5.0105717
Fès,Restaurant sans nom,Restaurant,Formel,34.0436142,-4.9982609
Fès,Café le pole,Café,Formel,34.0410661,-5.0002523
Fès,Café sans nom,Café,Formel,34.0406075,-5.000627
Fès,Tcheken international,Café,Formel,34.0389358,-5.0019766
Fès,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,34.0411885,-5.0013425
Fès,Café sans nom,Café,Formel,34.0432273,-4.9985463
Fès,Café jawhara,Café,Formel,34.0410556,-5.0011874
Fès,Café la fontaine مقهى الخصة,Café,Formel,34.0448807,-4.9973031
Fès,Café Monza,Café,Formel,34.0590307,-5.0262732
Fès,Café Cinq Cinq,Café,Formel,34.0550295,-5.0263432
Fès,Café Etoile El Hadika,Café,Formel,34.0580032,-5.0306155
Fès,ESTONIA,Café,Formel,34.0062046,-4.9677366
Fès,Cafe miroire,Café,Formel,34.0339184,-5.004895
Fès,Café maki,Café,Formel,34.0337979,-5.0050427
Fès,Cafe Michael,Café,Formel,34.0443094,-4.9986524
Fès,Aroma espresso,Café,Formel,34.043054,-4.997697
Fès,Casse-croute,Café,Formel,34.0428409,-4.9978614
Fès,Café Dina مقهى دينا,Café,Formel,34.0332688,-5.0054344
Fès,Café odragao,Café,Formel,34.0427376,-4.9979552
Fès,Café Floria,Café,Formel,34.0425332,-4.9980943
Fès,Cafe nouvelles etoiles,Café,Formel,34.0439325,-4.9988189
Fès,Cafe Tunis,Café,Formel,34.0439451,-4.9988415
Fès,Laitie,Restaurant,Formel,34.0435541,-4.9984693
Fès,Snack Lahcen,Restaurant,Formel,34.0423845,-4.9979351
Fès,Supermarché sans nom,Supermarché,Formel,34.0422706,-4.9976803
Fès,Grillade soufiane,Restaurant,Formel,34.044,-4.9992723
Fès,Café La Menthe,Café,Formel,34.0410249,-4.9977605
Fès,Cafe Le Carlton,Café,Formel,34.0315349,-5.0073374
Fès,Héritier allal salmi,Restaurant,Formel,34.0437803,-4.9990633
Fès,Pâtisserie mabrouka,Boulangerie,Formel,34.0431279,-4.9972511
Fès,café Al Madar,Café,Formel,34.0156436,-4.9745274
Fès,Pharmacie Echadli صيدلية الشادلي,Parapharmacie,Formel,34.0078033,-5.0322131
Fès,alimentation général,Supérette / Mini-market,Formel,34.0433934,-4.9995648
Fès,Pharmacie Allal Ben Abdellah صيدلية علال بن عبد الله,Parapharmacie,Formel,34.033564,-5.0069404
Fès,Café cocktail dream,Café,Formel,34.0341955,-5.005428
Fès,N k,Épicerie,Informel,34.0421101,-4.9969644
Fès,Zahrat Fès,Café,Formel,34.0434132,-4.9993329
Fès,Consult,Épicerie,Informel,34.042126,-4.9971927
Fès,CTL,Épicerie,Informel,34.042128,-4.9970841
Fès,Pharmacie du Maroc صيدلية المغرب,Parapharmacie,Formel,34.0604344,-4.9817913
Fès,Pharmacie la Criée صيدلية المزاد,Parapharmacie,Formel,34.0005071,-5.0434417
Fès,Café Floria,Café,Formel,34.0420127,-4.9988027
Fès,Bah jallon,Restaurant,Formel,34.0429454,-5.000189
Fès,Cafe les Ambassadeurs,Café,Formel,34.0427008,-5.0001182
Fès,Boutique de confiserie sans nom,Boutique de confiserie,Informel,34.0429059,-5.0001695
Fès,Café Aswan,Café,Formel,34.0351038,-5.0047198
Fès,Café la breva,Café,Formel,34.0353511,-5.0044977
Fès,Cafe naamane abyad,Café,Formel,34.0432756,-5.0001109
Fès,Epicier et Tabac Rihanna chop,Supérette / Mini-market,Formel,34.0356125,-5.0048562
Fès,Para pharmacie,Parapharmacie,Formel,34.0415005,-4.9974061
Fès,Grillade Lexssous,Restaurant,Formel,34.040901,-4.9974671
Fès,Café Manara,Café,Formel,34.0421379,-4.9974071
Fès,APM,Épicerie,Informel,34.041558,-4.9974184
Fès,Cremerie,Boutique de confiserie,Informel,34.041801,-4.9975081
Fès,Snak Lahcen,Restaurant,Formel,34.0416245,-4.9982745
Fès,Fitraco,Épicerie,Informel,34.0406254,-4.9975137
Fès,Crémier tajeddin,Café,Formel,34.0432825,-5.0004344
Fès,Epicier بقال,Supérette / Mini-market,Formel,34.0432668,-5.0004473
Fès,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,34.0432336,-5.0004809
Fès,Cafe italie,Café,Formel,34.0429991,-5.0004823
Fès,Casse croûte,Restaurant,Formel,34.0404226,-4.9974698
Fès,Café L'instant Asiatique,Café,Formel,34.0354916,-5.0087281
Fès,Cafe aljawda,Café,Formel,34.0429774,-5.0005037
Fès,Café-Restaurant Alessio,Restaurant,Formel,34.0404283,-4.9972993
Fès,Épicier,Épicerie,Informel,34.040368,-4.9970809
Fès,Snack fich,Restaurant,Formel,34.0427808,-5.000837
Fès,Cremerie,Café,Formel,34.0403604,-4.9972962
Fès,Café Smart,Café,Formel,34.0403475,-4.9974028
Fès,Cafe Petite croute,Café,Formel,34.0426117,-5.0008014
Fès,Crémerie,Café,Formel,34.039384,-4.9988043
Fès,Café marignan,Café,Formel,34.0390921,-4.9987257
Fès,Épicier,Supérette / Mini-market,Formel,34.0399526,-4.9974242
Fès,Café sans nom,Café,Formel,34.0391952,-4.9992276
Fès,Café oumnia,Café,Formel,34.0394189,-4.9973289
Fès,Ste Bouyachtat,Épicerie,Informel,34.03974,-4.9970202
Fès,Casse croûte,Restaurant,Formel,34.0398918,-4.9969305
Fès,Casse croûte,Restaurant,Formel,34.0400208,-4.9968654
Fès,Crémier figuguia,Café,Formel,34.042774,-4.9996772
Fès,Casse croûte,Restaurant,Formel,34.0397768,-4.9970012
Fès,mamounia,Café,Formel,34.0395235,-4.9998228
Fès,Restant zakaria,Restaurant,Formel,34.0393687,-4.9996003
Fès,Epicier بقال,Supérette / Mini-market,Formel,34.0348625,-5.0076827
Fès,Resto Mexico,Café,Formel,34.0349032,-5.0077786
Fès,Eurent Comptable,Épicerie,Informel,34.0398599,-4.9969583
Fès,Casse croûte,Restaurant,Formel,34.040068,-4.9968354
Fès,Café Volubilis,Café,Formel,34.0405583,-4.9966283
Fès,Café Mirador,Café,Formel,34.0410919,-4.9966819
Fès,Cafe ahlan,Café,Formel,34.0425468,-5.0015311
Fès,Café Espace FreeTime,Café,Formel,34.0412349,-4.9966835
Fès,Alimentation général,Supérette / Mini-market,Formel,34.0424893,-5.0014314
Fès,Épicier,Épicerie,Informel,34.0417724,-4.9967038
Fès,Tipico Pizza,Café,Formel,34.036744,-5.006388
Fès,Café Rock'nrrou,Café,Formel,34.0368112,-5.0064871
Fès,Café restaurant du centre,Café,Formel,34.0388238,-4.998544
Fès,Épicier et Tabac,Supérette / Mini-market,Formel,34.0371933,-5.0072539
Fès,Pharmacie Bahja صيدلية البهجة,Parapharmacie,Formel,34.0389152,-4.9986734
Fès,Épicier Et Tabac,Supérette / Mini-market,Formel,34.036674,-5.0064224
Fès,Pharmacie de la Santé صيدلية الصحة,Parapharmacie,Formel,34.0128456,-4.9854532
Fès,Pharmacie Idrissi صيدلية الإدريسي,Parapharmacie,Formel,34.0267254,-5.0034341
Fès,Café la villa مقهى لافيلا,Café,Formel,34.0261821,-5.0141193
Fès,La piscope,Restaurant,Formel,34.0399333,-5.005807
Fès,Pharmacie Debbagh صيدلية الدباغ,Parapharmacie,Formel,34.0428163,-5.0038728
Fès,Café sans nom,Café,Formel,34.0421387,-4.9967521
Fès,La villa,Café,Formel,34.0261672,-5.0140931
Fès,La Grilladière,Restaurant,Formel,34.0350959,-5.0090408
Fès,Epicier بقال,Supérette / Mini-market,Formel,34.0377608,-5.0062527
Fès,Café Istamboul,Café,Formel,34.0422816,-4.9967407
Fès,Cofirad,Épicerie,Informel,34.0423418,-4.9967616
Fès,Café al khattabi,Café,Formel,34.0384065,-4.9984672
Fès,Cafe restaurant Florence,Café,Formel,34.0418755,-5.0008142
Fès,Kiosque sans nom,Kiosque,Informel,34.0442728,-4.9968972
Fès,Café baby alhara,Café,Formel,34.0428191,-4.9965793
Fès,Café Palace,Café,Formel,34.0430405,-4.9966058
Fès,Epicier tabac journaux,Kiosque,Informel,34.04207,-5.001128
Fès,Crouta saada,Restaurant,Formel,34.0382853,-4.9987745
Fès,Pharmacie et Laboratoire Al Amrani صيدلية و مختبر العمراني,Parapharmacie,Formel,34.0421156,-5.001262
Fès,Restaut moncif,Restaurant,Formel,34.0383167,-4.999223
Fès,Bismillah,Restaurant,Formel,34.0385292,-4.9993
Fès,Cafe la concorde,Café,Formel,34.0421776,-5.0013265
